type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_w,strain_min_nm,tool_wear_critical,machine_failure,twf,hdf,pwf,osf,rnf
0,301.2,310.9,1416,53.3,66,9.7,7903.49,3517.8,0,0,0,0,0,0,0
0,300.3,309.2,1462,51.4,48,8.9,7869.35,2467.2,0,0,0,0,0,0,0
0,297.3,308.6,1586,37.7,155,11.3,6261.42,5843.5,0,0,0,0,0,0,0
0,298.5,310.0,1492,41.2,19,11.5,6437.17,782.8,0,0,0,0,0,0,0
0,299.1,309.0,1450,43.0,40,9.9,6529.28,1720.0,0,0,0,0,0,0,0
1,302.2,311.2,1471,41.9,166,9.0,6454.39,6955.4,0,0,0,0,0,0,0
1,301.4,310.7,1375,42.0,168,9.3,6047.57,7056.0,0,0,0,0,0,0,0
1,298.3,308.9,1363,46.1,5,10.6,6579.99,230.5,0,0,0,0,0,0,0
0,298.6,309.2,2035,19.6,40,10.6,4176.85,784.0,0,0,0,0,0,0,0
0,302.6,311.9,1397,46.9,82,9.3,6861.17,3845.8,0,0,0,0,0,0,0
2,297.7,309.7,1440,51.1,191,12.0,7705.7,9760.1,0,0,0,0,0,0,0
0,298.0,308.3,1544,34.7,213,10.3,5610.55,7391.1,1,0,0,0,0,0,0
1,298.2,307.9,1529,36.6,105,9.7,5860.26,3843.0,0,0,0,0,0,0,0
0,302.7,312.2,1369,51.8,174,9.5,7426.12,9013.2,0,0,0,0,0,0,0
2,301.1,311.0,1339,52.8,194,9.9,7403.6,10243.2,0,0,0,0,0,0,0
1,301.9,309.7,1533,35.9,204,7.8,5763.22,7323.6,1,0,0,0,0,0,0
0,303.6,312.4,1418,46.0,128,8.8,6830.66,5888.0,0,0,0,0,0,0,0
0,302.8,312.5,1462,43.4,68,9.7,6644.55,2951.2,0,0,0,0,0,0,0
0,303.8,312.9,1819,23.7,16,9.1,4514.5,379.2,0,0,0,0,0,0,0
0,302.0,310.8,1902,23.4,188,8.8,4660.74,4399.2,0,0,0,0,0,0,0
1,298.8,309.6,1693,33.3,170,10.8,5903.78,5661.0,0,0,0,0,0,0,0
1,300.8,312.6,1588,35.6,114,11.8,5920.1,4058.4,0,0,0,0,0,0,0
0,298.4,308.7,1588,35.0,99,10.3,5820.32,3465.0,0,0,0,0,0,0,0
0,299.3,309.1,1493,38.0,151,9.8,5941.17,5738.0,0,0,0,0,0,0,0
0,300.7,311.2,1457,51.4,61,10.5,7842.44,3135.4,0,0,0,0,0,0,0
1,298.4,309.2,1414,46.4,128,10.8,6870.62,5939.2,0,0,0,0,0,0,0
1,299.4,308.7,1289,60.5,104,9.3,8166.52,6292.0,0,0,0,0,0,0,0
1,298.6,309.5,1568,36.7,182,10.9,6026.16,6679.4,0,0,0,0,0,0,0
0,302.1,310.6,1459,47.6,93,8.5,7272.62,4426.8,0,0,0,0,0,0,0
0,299.9,309.2,1761,25.6,115,9.3,4720.93,2944.0,0,0,0,0,0,0,0
0,299.3,310.4,1629,32.6,177,11.1,5561.18,5770.2,0,0,0,0,0,0,0
0,298.6,309.6,1611,35.7,23,11.0,6022.72,821.1,0,0,0,0,0,0,0
1,297.5,308.7,1546,38.0,123,11.2,6152.08,4674.0,0,0,0,0,0,0,0
1,301.7,309.9,1533,40.9,106,8.2,6565.9,4335.4,0,0,0,0,0,0,0
1,300.8,311.9,1761,29.0,113,11.1,5347.93,3277.0,0,0,0,0,0,0,0
2,299.0,310.2,1637,38.0,68,11.2,6514.2,2584.0,0,0,0,0,0,0,0
0,301.5,310.1,1541,42.2,52,8.6,6809.95,2194.4,0,0,0,0,0,0,0
0,300.4,309.9,1567,36.5,72,9.5,5989.5,2628.0,0,0,0,0,0,0,0
1,297.2,308.7,1398,38.1,88,11.5,5577.77,3352.8,0,0,0,0,0,0,0
1,301.6,310.8,1343,49.5,140,9.2,6961.61,6930.0,0,0,0,0,0,0,0
2,302.7,311.5,1556,35.0,164,8.8,5703.04,5740.0,0,0,0,0,0,0,0
0,303.5,312.1,1326,55.7,114,8.6,7734.41,6349.8,0,0,0,0,0,0,0
1,300.6,309.7,1428,42.6,23,9.1,6370.4,979.8,0,0,0,0,0,0,0
0,300.4,309.6,1379,54.5,122,9.2,7870.27,6649.0,0,0,0,0,0,0,0
0,298.0,308.8,1610,33.7,212,10.8,5681.78,7144.4,1,0,0,0,0,0,0
0,300.3,311.7,1682,27.8,178,11.4,4896.65,4948.4,0,0,0,0,0,0,0
0,301.6,310.7,1494,39.5,24,9.1,6179.83,948.0,0,0,0,0,0,0,0
0,299.5,310.0,1349,52.7,92,10.5,7444.77,4848.4,0,0,0,0,0,0,0
1,300.3,309.6,1509,46.6,95,9.3,7363.83,4427.0,0,0,0,0,0,0,0
1,299.6,309.4,1283,62.1,83,9.8,8343.47,5154.3,0,0,0,0,0,0,0
0,298.9,310.2,1705,32.5,63,11.3,5802.78,2047.5,0,0,0,0,0,0,0
0,301.4,310.4,1639,28.9,94,9.0,4960.27,2716.6,0,0,0,0,0,0,0
0,302.6,312.0,1674,32.2,70,9.4,5644.69,2254.0,0,0,0,0,0,0,0
1,300.5,312.0,1382,54.1,27,11.5,7829.5,1460.7,0,0,0,0,0,0,0
1,300.8,311.0,1580,36.6,109,10.2,6055.73,3989.4,0,0,0,0,0,0,0
0,296.8,307.8,1573,36.4,126,11.0,5995.96,4586.4,0,0,0,0,0,0,0
0,298.2,308.3,2216,16.8,139,10.1,3898.59,2335.2,0,0,0,0,0,0,0
0,297.0,307.6,1513,42.4,124,10.6,6717.9,5257.6,0,0,0,0,0,0,0
0,302.3,311.7,1544,43.2,128,9.4,6984.89,5529.6,0,0,0,0,0,0,0
0,298.3,310.0,1507,44.7,73,11.7,7054.23,3263.1,0,0,0,0,0,0,0
0,302.5,310.4,1967,20.3,50,7.9,4181.47,1015.0,0,0,0,0,0,0,0
1,300.9,310.5,1444,43.2,27,9.6,6532.5,1166.4,0,0,0,0,0,0,0
0,297.3,308.1,1642,36.9,206,10.8,6344.95,7601.4,1,0,0,0,0,0,0
1,301.4,310.9,1557,39.3,174,9.5,6407.81,6838.2,0,0,0,0,0,0,0
0,302.5,310.2,1563,34.8,150,7.7,5695.96,5220.0,0,0,0,0,0,0,0
0,303.4,311.9,1434,44.6,78,8.5,6697.5,3478.8,0,0,0,0,0,0,0
1,299.3,308.5,1305,60.6,44,9.2,8281.55,2666.4,0,0,0,0,0,0,0
2,301.0,310.9,1916,22.0,42,9.9,4414.15,924.0,0,0,0,0,0,0,0
0,300.0,309.6,1526,46.4,150,9.6,7414.83,6960.0,0,0,0,0,0,0,0
0,296.8,307.9,1448,48.8,31,11.1,7399.75,1512.8,0,0,0,0,0,0,0
0,298.3,308.5,1416,52.7,151,10.2,7814.52,7957.7,0,0,0,0,0,0,0
1,298.5,308.7,1347,48.5,33,10.2,6841.29,1600.5,0,0,0,0,0,0,0
1,301.0,309.7,1288,58.4,162,8.7,7876.94,9460.8,0,0,0,0,0,0,0
0,299.9,309.2,1624,34.6,105,9.3,5884.24,3633.0,0,0,0,0,0,0,0
0,301.8,310.8,1546,43.4,29,9.0,7026.32,1258.6,0,0,0,0,0,0,0
0,301.5,310.9,2760,8.0,15,9.4,2312.21,120.0,0,1,0,0,1,0,0
1,298.5,309.3,1465,42.4,173,10.8,6504.77,7335.2,0,0,0,0,0,0,0
0,298.6,309.6,1715,28.4,90,11.0,5100.48,2556.0,0,0,0,0,0,0,0
0,300.4,311.4,1936,23.9,131,11.0,4845.42,3130.9,0,0,0,0,0,0,0
1,300.5,310.0,1580,37.0,181,9.5,6121.92,6697.0,0,0,0,0,0,0,0
0,302.6,312.2,1520,43.0,208,9.6,6844.48,8944.0,1,0,0,0,0,0,0
0,296.5,307.3,1566,37.2,164,10.8,6100.47,6100.8,0,0,0,0,0,0,0
0,302.6,311.0,1520,42.8,148,8.4,6812.65,6334.4,0,0,0,0,0,0,0
0,302.2,311.5,1744,31.2,172,9.3,5698.1,5366.4,0,0,0,0,0,0,0
0,298.4,307.9,1446,45.3,23,9.5,6859.54,1041.9,0,0,0,0,0,0,0
1,297.5,308.0,1429,45.8,148,10.5,6853.72,6778.4,0,0,0,0,0,0,0
0,300.6,310.1,1485,49.9,19,9.5,7759.89,948.1,0,0,0,0,0,0,0
0,302.0,310.1,1409,50.4,172,8.1,7436.53,8668.8,0,0,0,0,0,0,0
1,300.2,309.9,1569,31.2,176,9.7,5126.33,5491.2,0,0,0,0,0,0,0
1,300.5,312.0,1263,60.8,146,11.5,8041.47,8876.8,0,0,0,0,0,0,0
0,300.5,309.8,1367,54.0,129,9.3,7730.2,6966.0,0,0,0,0,0,0,0
0,299.8,309.1,1668,30.3,200,9.3,5292.58,6060.0,1,0,0,0,0,0,0
1,297.6,308.4,1391,51.9,218,10.8,7560.02,11314.2,1,0,0,0,0,0,0
0,297.4,308.4,1426,50.4,70,11.0,7526.25,3528.0,0,0,0,0,0,0,0
2,298.0,308.0,1520,39.6,51,10.0,6303.29,2019.6,0,0,0,0,0,0,0
2,297.1,308.2,1527,42.2,199,11.1,6748.08,8397.8,0,0,0,0,0,0,0
0,299.9,311.3,1522,45.7,153,11.4,7283.82,6992.1,0,0,0,0,0,0,0
0,301.8,311.0,1651,32.5,195,9.2,5619.0,6337.5,0,0,0,0,0,0,0
0,300.7,309.8,1406,48.4,151,9.1,7126.22,7308.4,0,0,0,0,0,0,0
0,297.7,307.2,1392,43.0,197,9.5,6268.11,8471.0,0,0,0,0,0,0,0
0,300.5,310.4,1702,33.1,71,9.9,5899.51,2350.1,0,0,0,0,0,0,0
2,303.4,312.3,1522,42.1,62,8.9,6710.04,2610.2,0,0,0,0,0,0,0
0,299.8,309.2,1760,25.9,63,9.4,4773.55,1631.7,0,0,0,0,0,0,0
1,300.7,310.3,1659,29.8,6,9.6,5177.16,178.8,0,0,0,0,0,0,0
0,300.7,311.8,1420,47.0,119,11.1,6989.0,5593.0,0,0,0,0,0,0,0
0,302.4,311.3,1503,38.2,120,8.9,6012.44,4584.0,0,0,0,0,0,0,0
1,298.1,308.0,2129,18.4,45,9.9,4102.25,828.0,0,0,0,0,0,0,0
0,300.2,311.6,1322,50.9,215,11.4,7046.57,10943.5,1,0,0,0,0,0,0
1,299.4,309.1,1440,50.0,134,9.7,7539.82,6700.0,0,0,0,0,0,0,0
1,297.9,309.1,1488,37.3,30,11.2,5812.2,1119.0,0,0,0,0,0,0,0
2,300.8,310.5,1559,40.1,220,9.7,6546.65,8822.0,1,0,0,0,0,0,0
1,298.3,308.8,1391,50.4,13,10.5,7341.53,655.2,0,0,0,0,0,0,0
0,298.2,308.0,1538,38.2,59,9.8,6152.45,2253.8,0,0,0,0,0,0,0
0,297.2,307.9,1326,75.4,172,10.7,10469.92,12968.8,0,1,0,0,1,1,0
0,301.2,310.7,1951,21.3,44,9.5,4351.77,937.2,0,0,0,0,0,0,0
1,303.3,311.8,1536,40.6,205,8.5,6530.49,8323.0,1,0,0,0,0,0,0
2,303.6,312.7,1403,46.2,57,9.1,6787.79,2633.4,0,0,0,0,0,0,0
1,297.1,308.1,1506,37.7,210,11.0,5945.59,7917.0,1,0,0,0,0,0,0
0,297.6,309.3,1543,34.3,8,11.7,5542.28,274.4,0,0,0,0,0,0,0
0,303.7,312.4,1348,51.0,152,8.7,7199.27,7752.0,0,0,0,0,0,0,0
0,298.7,309.0,1565,35.1,152,10.3,5752.41,5335.2,0,0,0,0,0,0,0
2,297.9,308.4,1637,34.5,191,10.5,5914.21,6589.5,0,0,0,0,0,0,0
0,298.2,307.7,1459,44.5,89,9.5,6798.98,3960.5,0,0,0,0,0,0,0
0,299.7,309.2,1411,46.1,173,9.5,6811.72,7975.3,0,0,0,0,0,0,0
0,299.1,310.6,1796,26.0,90,11.5,4889.99,2340.0,0,0,0,0,0,0,0
2,302.2,311.8,1330,62.4,31,9.6,8690.9,1934.4,0,0,0,0,0,0,0
1,298.2,308.8,1626,40.4,20,10.6,6879.08,808.0,0,0,0,0,0,0,0
0,300.5,310.5,1409,60.9,73,10.0,8985.8,4445.7,0,0,0,0,0,0,0
0,300.0,309.2,1610,32.1,150,9.2,5412.02,4815.0,0,0,0,0,0,0,0
2,299.2,310.1,1542,36.1,5,10.9,5829.35,180.5,0,0,0,0,0,0,0
0,301.8,310.6,1522,43.8,70,8.8,6981.0,3066.0,0,0,0,0,0,0,0
0,299.6,310.1,1487,42.9,42,10.5,6680.31,1801.8,0,0,0,0,0,0,0
2,301.4,310.7,1536,44.4,96,9.3,7141.72,4262.4,0,0,0,0,0,0,0
0,301.5,310.7,1686,27.9,135,9.2,4925.95,3766.5,0,0,0,0,0,0,0
0,303.1,311.2,1628,35.2,23,8.1,6001.03,809.6,0,0,0,0,0,0,0
0,300.0,311.5,1455,41.7,130,11.5,6353.71,5421.0,0,0,0,0,0,0,0
1,297.9,307.7,1527,42.8,125,9.8,6844.02,5350.0,0,0,0,0,0,0,0
2,302.2,311.1,1628,30.6,105,8.9,5216.8,3213.0,0,0,0,0,0,0,0
0,299.4,309.0,1660,28.4,139,9.6,4936.91,3947.6,0,0,0,0,0,0,0
0,302.8,312.4,1392,46.2,70,9.6,6734.57,3234.0,0,0,0,0,0,0,0
0,298.2,307.8,1521,42.9,60,9.6,6833.06,2574.0,0,0,0,0,0,0,0
0,297.7,308.7,1694,29.1,102,11.0,5162.2,2968.2,0,0,0,0,0,0,0
1,302.9,312.3,1809,25.0,180,9.4,4735.95,4500.0,0,0,0,0,0,0,0
1,300.6,310.7,1388,42.9,190,10.1,6235.56,8151.0,0,0,0,0,0,0,0
0,300.8,309.6,1498,45.8,47,8.8,7184.65,2152.6,0,0,0,0,0,0,0
2,297.3,308.6,1376,53.5,112,11.3,7709.05,5992.0,0,0,0,0,0,0,0
0,304.0,313.2,1615,37.8,127,9.2,6392.83,4800.6,0,0,0,0,0,0,0
0,301.9,310.8,1525,43.2,62,8.9,6898.94,2678.4,0,0,0,0,0,0,0
0,298.1,309.0,1592,33.9,85,10.9,5651.6,2881.5,0,0,0,0,0,0,0
0,299.9,311.4,1596,28.9,160,11.5,4830.14,4624.0,0,0,0,0,0,0,0
1,295.6,306.3,1426,45.5,53,10.7,6794.53,2411.5,0,0,0,0,0,0,0
0,298.8,310.6,1602,39.1,211,11.8,6559.46,8250.1,1,0,0,0,0,0,0
1,298.5,308.8,1553,34.9,18,10.3,5675.78,628.2,0,0,0,0,0,0,0
0,298.5,308.2,1451,47.5,18,9.7,7217.55,855.0,0,0,0,0,0,0,0
0,302.8,312.3,1473,42.6,232,9.5,6571.14,9883.2,1,0,0,0,0,0,0
2,300.4,311.4,1427,50.7,122,11.0,7576.36,6185.4,0,0,0,0,0,0,0
0,302.2,311.6,1416,54.1,48,9.4,8022.12,2596.8,0,0,0,0,0,0,0
0,298.2,308.8,1666,31.5,30,10.6,5495.59,945.0,0,0,0,0,0,0,0
1,301.1,310.5,1309,60.7,100,9.4,8320.64,6070.0,0,0,0,0,0,0,0
0,300.5,311.6,1444,49.3,92,11.1,7454.92,4535.6,0,0,0,0,0,0,0
0,298.8,310.0,2098,19.6,148,11.2,4306.16,2900.8,0,0,0,0,0,0,0
2,300.4,311.6,1715,30.8,203,11.2,5531.51,6252.4,1,0,0,0,0,0,0
0,299.1,310.2,1425,52.7,154,11.1,7864.19,8115.8,0,0,0,0,0,0,0
0,303.7,313.1,1355,49.1,188,9.4,6967.06,9230.8,0,0,0,0,0,0,0
1,300.8,311.2,1488,40.1,87,10.4,6248.5,3488.7,0,0,0,0,0,0,0
0,299.9,311.4,1627,36.7,118,11.5,6252.91,4330.6,0,0,0,0,0,0,0
0,301.0,311.0,1402,55.3,98,10.0,8118.99,5419.4,0,0,0,0,0,0,0
1,301.3,311.4,1838,23.2,215,10.1,4465.42,4988.0,1,0,0,0,0,0,0
1,297.5,308.9,1280,48.5,19,11.4,6501.0,921.5,0,0,0,0,0,0,0
1,298.8,308.8,1497,46.8,72,10.0,7336.62,3369.6,0,0,0,0,0,0,0
0,299.4,309.3,1525,41.5,30,9.9,6627.45,1245.0,0,0,0,0,0,0,0
0,300.9,310.4,1788,27.8,90,9.5,5205.24,2502.0,0,0,0,0,0,0,0
1,299.6,309.0,1736,26.1,146,9.4,4744.81,3810.6,0,0,0,0,0,0,0
2,300.0,309.4,1498,38.5,37,9.4,6039.5,1424.5,0,0,0,0,0,0,0
0,298.8,310.2,1814,26.8,204,11.4,5090.97,5467.2,1,0,0,0,0,0,0
0,298.6,309.4,1440,48.2,136,10.8,7268.39,6555.2,0,0,0,0,0,0,0
0,299.8,309.5,1590,28.5,23,9.7,4745.38,655.5,0,0,0,0,0,0,0
2,300.4,309.5,1547,50.7,131,9.1,8213.47,6641.7,0,0,0,0,0,0,0
1,298.5,309.4,1521,37.5,94,10.9,5972.95,3525.0,0,0,0,0,0,0,0
0,298.4,309.5,2153,15.3,98,11.1,3449.56,1499.4,0,1,0,0,1,0,0
0,303.7,312.7,1989,22.4,166,9.0,4665.64,3718.4,0,0,0,0,0,0,0
2,302.3,311.4,1443,44.1,51,9.1,6663.98,2249.1,0,0,0,0,0,0,0
1,304.2,313.4,1411,54.8,44,9.2,8097.22,2411.2,0,0,0,0,0,0,0
0,302.3,311.9,1434,51.9,173,9.6,7793.73,8978.7,0,0,0,0,0,0,0
0,300.4,311.4,1424,44.6,127,11.0,6650.79,5664.2,0,0,0,0,0,0,0
0,298.2,307.8,1429,46.9,117,9.6,7018.33,5487.3,0,0,0,0,0,0,0
1,297.3,308.4,1665,28.9,17,11.1,5038.96,491.3,0,0,0,0,0,0,0
0,303.4,312.3,1680,30.6,67,8.9,5383.43,2050.2,0,0,0,0,0,0,0
0,298.5,309.8,1468,40.9,157,11.3,6287.5,6421.3,0,0,0,0,0,0,0
1,300.9,310.2,1533,38.1,137,9.3,6116.4,5219.7,0,0,0,0,0,0,0
1,298.7,309.1,1423,49.5,200,10.4,7376.3,9900.0,1,0,0,0,0,0,0
2,300.9,311.3,1295,58.9,77,10.4,7987.55,4535.3,0,0,0,0,0,0,0
1,297.5,308.6,1472,44.9,198,11.1,6921.22,8890.2,0,0,0,0,0,0,0
0,299.4,310.5,1372,46.3,173,11.1,6652.18,8009.9,0,0,0,0,0,0,0
1,298.8,309.9,1741,27.7,50,11.1,5050.18,1385.0,0,0,0,0,0,0,0
0,303.8,312.9,1573,34.6,14,9.1,5699.46,484.4,0,0,0,0,0,0,0
1,300.9,312.0,1447,41.4,193,11.1,6273.32,7990.2,0,0,0,0,0,0,0
0,302.3,311.0,1561,37.2,180,8.7,6080.99,6696.0,0,0,0,0,0,0,0
1,301.0,310.6,1698,27.3,14,9.6,4854.33,382.2,0,0,0,0,0,0,0
0,298.9,310.3,1436,39.0,32,11.4,5864.73,1248.0,0,0,0,0,0,0,0
0,300.1,310.5,1532,36.0,109,10.4,5775.5,3924.0,0,0,0,0,0,0,0
0,299.6,310.2,1627,36.6,17,10.6,6235.87,622.2,0,0,0,0,0,0,0
0,302.5,310.2,1329,50.6,148,7.7,7042.13,7488.8,0,1,0,1,0,0,0
0,300.5,311.3,1475,46.3,49,10.8,7151.57,2268.7,0,0,0,0,0,0,0
0,300.5,310.5,1646,34.5,63,10.0,5946.72,2173.5,0,0,0,0,0,0,0
0,299.0,310.0,1509,38.0,168,11.0,6004.84,6384.0,0,0,0,0,0,0,0
0,301.8,311.2,1334,52.3,68,9.4,7306.11,3556.4,0,0,0,0,0,0,0
0,297.4,308.6,1678,32.3,180,11.2,5675.75,5814.0,0,0,0,0,0,0,0
1,297.6,308.5,1466,39.7,34,10.9,6094.71,1349.8,0,0,0,0,0,0,0
0,299.6,309.0,1413,48.5,153,9.4,7176.5,7420.5,0,0,0,0,0,0,0
0,297.9,308.6,2262,15.7,125,10.7,3718.95,1962.5,0,0,0,0,0,0,0
0,303.1,312.8,1465,44.1,109,9.7,6765.58,4806.9,0,0,0,0,0,0,0
0,303.4,312.2,1656,32.7,195,8.8,5670.7,6376.5,0,0,0,0,0,0,0
1,303.4,311.5,1817,24.7,125,8.1,4699.81,3087.5,0,0,0,0,0,0,0
0,301.0,311.7,1670,31.3,150,10.7,5473.81,4695.0,0,0,0,0,0,0,0
0,298.9,309.8,1616,36.5,110,10.9,6176.79,4015.0,0,0,0,0,0,0,0
1,298.1,308.8,2206,16.3,195,10.7,3765.49,3178.5,0,0,0,0,0,0,0
0,302.2,311.5,1346,52.4,157,9.3,7385.93,8226.8,0,0,0,0,0,0,0
0,298.2,308.4,1355,49.4,209,10.2,7009.63,10324.6,1,0,0,0,0,0,0
2,300.9,309.5,1469,43.4,126,8.6,6676.37,5468.4,0,0,0,0,0,0,0
0,298.8,308.1,1472,53.5,28,9.3,8246.89,1498.0,0,0,0,0,0,0,0
1,304.1,313.2,2028,18.9,45,9.1,4013.82,850.5,0,0,0,0,0,0,0
0,301.0,310.5,1408,47.0,202,9.5,6929.93,9494.0,1,0,0,0,0,0,0
0,295.6,306.3,1636,32.7,56,10.7,5602.21,1831.2,0,0,0,0,0,0,0
0,297.2,307.9,1580,35.8,140,10.7,5923.37,5012.0,0,0,0,0,0,0,0
0,302.4,310.1,1556,32.9,132,7.7,5360.86,4342.8,0,0,0,0,0,0,0
2,298.7,309.8,1422,40.7,85,11.1,6060.7,3459.5,0,0,0,0,0,0,0
0,301.0,311.0,1804,25.8,174,10.0,4873.99,4489.2,0,0,0,0,0,0,0
0,302.7,310.7,1977,20.0,21,8.0,4140.62,420.0,0,0,0,0,0,0,0
0,300.0,309.5,1925,21.9,9,9.5,4414.72,197.1,0,0,0,0,0,0,0
2,298.8,309.2,1425,53.9,135,10.4,8043.26,7276.5,0,0,0,0,0,0,0
1,298.1,308.2,1736,26.8,27,10.1,4872.07,723.6,0,0,0,0,0,0,0
0,299.2,309.0,1515,48.9,228,9.8,7758.01,11149.2,1,1,0,0,0,1,0
0,301.2,311.0,1596,37.2,219,9.8,6217.34,8146.8,1,0,0,0,0,0,0
0,302.4,311.7,1495,36.8,215,9.3,5761.26,7912.0,1,0,0,0,0,0,0
2,301.0,310.0,1212,67.9,30,9.0,8617.89,2037.0,0,0,0,0,0,0,0
0,300.0,310.2,1675,29.7,64,10.2,5209.55,1900.8,0,0,0,0,0,0,0
1,300.2,310.3,1478,38.1,45,10.1,5896.96,1714.5,0,0,0,0,0,0,0
0,298.2,308.2,1436,50.2,43,10.0,7548.95,2158.6,0,0,0,0,0,0,0
0,300.3,309.5,1474,38.7,35,9.2,5973.61,1354.5,0,0,0,0,0,0,0
0,300.2,310.1,1649,30.5,43,9.9,5266.83,1311.5,0,0,0,0,0,0,0
1,299.3,308.9,1767,24.8,196,9.6,4588.99,4860.8,0,0,0,0,0,0,0
0,300.3,311.5,1548,32.2,25,11.2,5219.82,805.0,0,0,0,0,0,0,0
0,300.6,310.4,2007,19.8,116,9.8,4161.42,2296.8,0,0,0,0,0,0,0
0,302.4,311.7,1721,26.9,112,9.3,4847.99,3012.8,0,0,0,0,0,0,0
1,300.7,310.0,1641,34.6,178,9.3,5945.84,6158.8,0,0,0,0,0,0,0
0,301.6,311.1,1680,29.2,111,9.5,5137.13,3241.2,0,0,0,0,0,0,0
1,300.3,310.0,1409,43.2,9,9.7,6374.17,388.8,0,0,0,0,0,0,0
0,301.5,310.8,1593,34.5,162,9.3,5755.24,5589.0,0,0,0,0,0,0,0
0,297.9,308.5,1519,34.3,61,10.6,5456.08,2092.3,0,0,0,0,0,0,0
1,300.7,310.7,1343,51.6,211,10.0,7256.95,10887.6,1,0,0,0,0,0,0
0,303.4,311.9,1771,31.6,202,8.5,5860.49,6383.2,1,0,0,0,0,0,0
0,298.3,308.0,2886,3.8,57,9.7,1148.44,216.6,0,1,0,0,1,0,0
0,299.5,310.0,1379,50.4,85,10.5,7278.19,4284.0,0,0,0,0,0,0,0
1,303.8,312.9,1594,35.2,69,9.1,5875.7,2428.8,0,0,0,0,0,0,0
0,296.8,307.5,1474,42.4,107,10.7,6544.73,4536.8,0,0,0,0,0,0,0
0,298.4,309.5,1357,50.1,125,11.1,7119.45,6262.5,0,0,0,0,0,0,0
0,300.9,310.6,1538,36.7,3,9.7,5910.86,110.1,0,0,0,0,0,0,0
1,303.3,312.7,1642,33.6,104,9.4,5777.51,3494.4,0,0,0,0,0,0,0
0,296.9,307.8,1425,49.1,163,10.9,7326.98,8003.3,0,0,0,0,0,0,0
2,298.8,309.9,1439,45.2,40,11.1,6811.27,1808.0,0,1,0,0,0,0,0
1,299.7,310.5,1492,39.3,131,10.8,6140.31,5148.3,0,0,0,0,0,0,0
0,301.0,311.4,1478,39.5,75,10.4,6113.64,2962.5,0,0,0,0,0,0,0
0,302.9,312.2,1571,40.6,139,9.3,6679.3,5643.4,0,0,0,0,0,0,0
1,300.7,311.0,1378,41.2,93,10.3,5945.32,3831.6,0,0,0,0,0,0,0
1,299.1,308.8,1491,41.0,209,9.7,6401.62,8569.0,1,0,0,0,0,0,0
2,303.6,311.7,1476,40.1,85,8.1,6198.11,3408.5,0,0,0,0,0,0,0
0,298.6,310.0,1334,48.0,42,11.4,6705.42,2016.0,0,0,0,0,0,0,0
1,301.9,311.0,1432,41.5,51,9.1,6223.29,2116.5,0,0,0,0,0,0,0
1,297.7,308.8,1388,45.6,190,11.1,6628.01,8664.0,0,0,0,0,0,0,0
0,303.5,313.0,1606,34.0,126,9.5,5718.12,4284.0,0,0,0,0,0,0,0
0,297.0,307.7,1731,28.5,186,10.7,5166.19,5301.0,0,0,0,0,0,0,0
0,301.1,310.7,1376,49.1,0,9.6,7075.03,0.0,0,0,0,0,0,0,0
0,300.9,312.4,1364,52.5,125,11.5,7498.98,6562.5,0,0,0,0,0,0,0
2,297.4,309.3,1365,52.4,76,11.9,7490.19,3982.4,0,0,0,0,0,0,0
2,298.8,310.1,1704,30.7,150,11.3,5478.18,4605.0,0,0,0,0,0,0,0
1,299.2,308.9,1573,37.4,212,9.7,6160.68,7928.8,1,0,0,0,0,0,0
2,299.1,310.6,1332,48.0,148,11.5,6695.36,7104.0,0,0,0,0,0,0,0
2,300.5,311.6,1506,36.2,10,11.1,5709.03,362.0,0,0,0,0,0,0,0
0,297.4,308.4,1525,38.7,62,11.0,6180.3,2399.4,0,0,0,0,0,0,0
0,301.1,311.3,1622,35.6,34,10.2,6046.85,1210.4,0,0,0,0,0,0,0
0,301.4,310.6,1481,37.6,77,9.2,5831.38,2895.2,0,0,0,0,0,0,0
1,297.2,308.5,1611,31.6,197,11.3,5331.03,6225.2,0,0,0,0,0,0,0
1,299.5,309.2,1497,40.9,169,9.7,6411.71,6912.1,0,0,0,0,0,0,0
0,301.7,310.7,1318,55.0,194,9.0,7591.14,10670.0,0,0,0,0,0,0,0
2,298.2,307.9,1491,39.7,181,9.7,6198.65,7185.7,0,0,0,0,0,0,0
1,298.1,308.7,1547,38.9,0,10.6,6301.86,0.0,0,0,0,0,0,0,0
0,299.1,310.5,1471,38.4,146,11.4,5915.24,5606.4,0,0,0,0,0,0,0
0,299.7,309.2,1326,64.8,71,9.5,8998.02,4600.8,0,0,0,0,0,0,0
0,300.3,311.8,1548,33.0,16,11.5,5349.5,528.0,0,0,0,0,0,0,0
0,301.5,310.6,1962,20.2,124,9.1,4150.3,2504.8,0,0,0,0,0,0,0
1,302.2,311.3,1375,47.0,98,9.1,6767.51,4606.0,0,0,0,0,0,0,0
0,302.0,310.0,1832,22.9,178,8.0,4393.29,4076.2,0,0,0,0,0,0,0
1,298.7,310.2,1598,33.3,36,11.5,5572.49,1198.8,0,0,0,0,0,0,0
0,298.4,308.6,1569,34.4,160,10.2,5652.1,5504.0,0,0,0,0,0,0,0
1,301.4,310.7,1692,32.3,5,9.3,5723.1,161.5,0,0,0,0,0,0,0
